"pathway","pval","padj","log2err","ES","NES","size"
"TRAVAGLINI_LUNG_BASOPHIL_MAST_2_CELL",0.0770750988142292,0.26100431189364,0.227987202850442,0.269746758109379,1.16200057164074,467
"DESCARTES_FETAL_CEREBELLUM_SLC24A4_PEX5L_POSITIVE_CELLS",0.0789980732177264,0.264510402459354,0.222056046145248,0.556137277223386,1.44935582555981,18
"DESCARTES_MAIN_FETAL_TROPHOBLAST_GIANT_CELLS",0.0788461538461538,0.264510402459354,0.222056046145248,0.350199174594555,1.27111111647955,99
"HAY_BONE_MARROW_FOLLICULAR_B_CELL",0.0796116504854369,0.265075663068829,0.222056046145248,0.339954788633539,1.2583808074876,120
"GAO_LARGE_INTESTINE_ADULT_CE_OLFM4HIGH_STEM_CELL",0.0810810810810811,0.268468468468468,0.227987202850442,-0.293331419498909,-1.19424216538783,258
"BUSSLINGER_DUODENAL_LATE_IMMATURE_ENTEROCYTES",0.0824742268041237,0.271572592128496,0.224966093540314,-0.335305747749192,-1.2662285687985,134
"DESCARTES_FETAL_CEREBELLUM_OLIGODENDROCYTES",0.0831758034026465,0.272377905648227,0.213927855492356,0.416162258837073,1.32675120625411,47
"MANNO_MIDBRAIN_NEUROTYPES_HNBM",0.0836820083682008,0.272538125614468,0.224966093540314,-0.307654621088447,-1.221768048672,212
"DESCARTES_FETAL_PANCREAS_ISLET_ENDOCRINE_CELLS",0.0864197530864197,0.27832703084423,0.219250346703755,-0.395994284334499,-1.3130044207259,61
"DESCARTES_FETAL_PLACENTA_IGFBP1_DKK1_POSITIVE_CELLS",0.0877944325481799,0.27832703084423,0.222056046145248,-0.364960923502609,-1.28995892547626,92
"HAY_BONE_MARROW_IMMATURE_NEUTROPHIL",0.0877862595419847,0.27832703084423,0.208955027549354,0.30794807315322,1.20771915053106,182
"HU_FETAL_RETINA_RPE",0.0876190476190476,0.27832703084423,0.208955027549354,0.295866454077904,1.20272071715778,241
"TRAVAGLINI_LUNG_MUCOUS_CELL",0.0859375,0.27832703084423,0.213927855492356,0.348931405216561,1.26375619880946,104
"DESCARTES_MAIN_FETAL_ACINAR_CELLS",0.0889328063241107,0.280313549832027,0.211400189384923,-0.490282069453953,-1.42834823707478,31
"LAKE_ADULT_KIDNEY_C27_VASCULAR_SMOOTH_MUSCLE_CELLS_AND_PERICYTES",0.0893617021276596,0.280313549832027,0.219250346703755,-0.326298249983519,-1.23534633240789,145
"DESCARTES_FETAL_INTESTINE_SMOOTH_MUSCLE_CELLS",0.0911016949152542,0.282567030483991,0.216542836735348,-0.465612981342363,-1.39954704463188,39
"DESCARTES_FETAL_KIDNEY_URETERIC_BUD_CELLS",0.0916666666666667,0.282567030483991,0.213927855492356,-0.310307271787583,-1.22189706321472,193
"DESCARTES_FETAL_MUSCLE_ERYTHROBLASTS",0.0916666666666667,0.282567030483991,0.213927855492356,-0.35978251509375,-1.28506726519881,96
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_ENSHEATHING_GLIA",0.0919765166340509,0.282567030483991,0.206587922696891,0.344806283166885,1.25000095388892,103
"DESCARTES_FETAL_KIDNEY_STROMAL_CELLS",0.0938775510204082,0.285988483685221,0.208955027549354,-0.341313399291127,-1.2529606732104,111
"MENON_FETAL_KIDNEY_9_ENDOTHELIAL_CELLS",0.0940499040307102,0.285988483685221,0.20207170902116,0.34178875711188,1.24343830040316,100
"DESCARTES_MAIN_FETAL_CARDIOMYOCYTES",0.0964360587002096,0.29175579180368,0.208955027549354,-0.508686369041616,-1.37669912093593,23
"GAO_LARGE_INTESTINE_24W_C5_LGR5POS_STEM_CELL",0.0970464135021097,0.292119507309381,0.208955027549354,-0.437498709210824,-1.35429430674584,45
"DESCARTES_FETAL_STOMACH_VASCULAR_ENDOTHELIAL_CELLS",0.0977011494252874,0.292612487725986,0.197822021315103,0.485574019582979,1.38199399396865,26
"CUI_DEVELOPING_HEART_LEFT_VENTRICULAR_CARDIOMYOCYTE",0.0984555984555985,0.292779798486559,0.197822021315103,0.436247242519662,1.32282687077623,36
"DESCARTES_FETAL_STOMACH_PARIETAL_AND_CHIEF_CELLS",0.0987394957983193,0.292779798486559,0.206587922696891,-0.519731872666958,-1.39074537888524,22
"DESCARTES_FETAL_KIDNEY_MEGAKARYOCYTES",0.104166666666667,0.302845528455285,0.199915231309662,-0.353344106274686,-1.26207062676798,96
"DESCARTES_FETAL_LUNG_SQUAMOUS_EPITHELIAL_CELLS",0.103448275862069,0.302845528455285,0.204294756516886,-0.325676663787616,-1.22798571380393,141
"DESCARTES_FETAL_PANCREAS_LYMPHATIC_ENDOTHELIAL_CELLS",0.102941176470588,0.302845528455285,0.20207170902116,-0.455616524306567,-1.37158548336137,40
"GAUTAM_EYE_IRIS_CILIARY_BODY_MEG3_HIGH_FIBROBLASTS",0.104081632653061,0.302845528455285,0.197822021315103,-0.354170126399088,-1.27242324543218,98
"GAO_SMALL_INTESTINE_24W_C4_ENTEROCYTE_PROGENITOR_SUBTYPE_2",0.105675146771037,0.305739745026884,0.191892240384838,0.370776078479678,1.2551542745133,67
"TRAVAGLINI_LUNG_MYOFIBROBLAST_CELL",0.106589147286822,0.306894356439351,0.190023305279108,0.381637825429686,1.26858297974821,61
"TRAVAGLINI_LUNG_ALVEOLAR_EPITHELIAL_TYPE_2_CELL",0.108527131782946,0.310971973762671,0.188204146308491,0.330349772797696,1.222187505149,119
"AIZARANI_LIVER_C18_NK_NKT_CELLS_5",0.11328125,0.322510822510823,0.184706471207739,0.33521291939705,1.2259525875897,111
"AIZARANI_LIVER_C32_MVECS_3",0.113636363636364,0.322510822510823,0.190023305279108,-0.328563637587554,-1.22438976495733,124
"BUSSLINGER_GASTRIC_D_CELLS",0.11531190926276,0.322656797749319,0.179782316298324,0.496359308249781,1.33765255271487,20
"CUI_DEVELOPING_HEART_RIGHT_VENTRICULAR_CARDIOMYOCYTE",0.114406779661017,0.322656797749319,0.191892240384838,-0.494127317457811,-1.34228006480505,24
"LAKE_ADULT_KIDNEY_C10_THIN_ASCENDING_LIMB",0.114989733059548,0.322656797749319,0.188204146308491,-0.275544217443441,-1.15698233586523,347
"FAN_EMBRYONIC_CTX_ASTROCYTE_2",0.117525773195876,0.327314770209076,0.186432558434075,-0.325978527067879,-1.23100581054444,134
"LAKE_ADULT_KIDNEY_C14_DISTAL_CONVOLUTED_TUBULE",0.118895966029724,0.329590677924258,0.188204146308491,-0.309431756544748,-1.20480929354708,179
"DESCARTES_FETAL_PANCREAS_ENS_NEURONS",0.119587628865979,0.329973272241313,0.184706471207739,-0.358618475664768,-1.26807566170392,87
"DESCARTES_MAIN_FETAL_DUCTAL_CELLS",0.122362869198312,0.335554612076126,0.184706471207739,-0.435115317380796,-1.32183759775361,41
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_UNSPECIFIED",0.122736418511066,0.335554612076126,0.179782316298324,-0.456449203385577,-1.33067074053081,32
"AIZARANI_LIVER_C29_MVECS_2",0.130081300813008,0.35401121134499,0.175204047558551,-0.278941402385534,-1.15765327469152,305
"ZHONG_PFC_C3_ASTROCYTE",0.132113821138211,0.357908351810791,0.173747838999571,-0.273920600015049,-1.14181427000784,316
"CUI_DEVELOPING_HEART_ENDOCARDIAL_CELL",0.134453781512605,0.359779234218696,0.175204047558551,-0.398796997323347,-1.2767901235155,51
"DESCARTES_MAIN_FETAL_BIPOLAR_CELLS",0.13421550094518,0.359779234218696,0.165656695205483,0.486540270144958,1.31119095288624,20
"DESCARTES_MAIN_FETAL_SQUAMOUS_EPITHELIAL_CELLS",0.134615384615385,0.359779234218696,0.166933848713193,0.358977640166356,1.22577384223142,69
"DESCARTES_MAIN_FETAL_SYMPATHOBLASTS",0.136460554371002,0.363082546451416,0.175204047558551,-0.474863494115162,-1.30203623423998,25
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_MAST_CELLS",0.137996219281664,0.365536651963873,0.163180127180689,0.356035933320574,1.2253636700086,71
"FAN_OVARY_CL16_LYMPHATIC_ENDOTHELIAL_CELL",0.138996138996139,0.365647287383158,0.16440575583821,0.288425310248319,1.16266085709749,225
"TRAVAGLINI_LUNG_GOBLET_CELL",0.13926499032882,0.365647287383158,0.16440575583821,0.311301908677321,1.17502631551512,134
"FAN_OVARY_CL2_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_1",0.14375,0.375767543859649,0.16823816568964,-0.335125285203466,-1.1969968402805,96
"MENON_FETAL_KIDNEY_1_EMBRYONIC_RED_BLOOD_CELLS",0.145530145530146,0.377679985917972,0.166933848713193,-0.33047370993319,-1.18560611885791,100
"TRAVAGLINI_LUNG_NEUTROPHIL_CELL",0.145748987854251,0.377679985917972,0.16440575583821,0.271693552318586,1.13248164913997,325
"DESCARTES_MAIN_FETAL_EPICARDIAL_FAT_CELLS",0.147916666666667,0.379992816091954,0.165656695205483,-0.465163887028834,-1.28496534716394,26
"TRAVAGLINI_LUNG_CD8_NAIVE_T_CELL",0.147302904564315,0.379992816091954,0.165656695205483,-0.315972281912227,-1.19456350354154,135
"DESCARTES_FETAL_PANCREAS_CCL19_CCL21_POSITIVE_CELLS",0.151456310679612,0.387416142339264,0.157402899305283,0.417914555884286,1.2611827518795,34
"TRAVAGLINI_LUNG_ADVENTITIAL_FIBROBLAST_CELL",0.153209109730849,0.390224911964042,0.161978948883402,-0.274743297411608,-1.12950763282538,283
"FAN_EMBRYONIC_CTX_ASTROCYTE_1",0.154440154440154,0.390900617901895,0.155241966228839,0.357553741549021,1.20913952044869,66
"TRAVAGLINI_LUNG_CAPILLARY_INTERMEDIATE_2_CELL",0.154786150712831,0.390900617901895,0.159646701919906,-0.265219520912281,-1.12293877571484,381
"AIZARANI_LIVER_C38_RESIDENT_B_CELLS_3",0.156308851224105,0.391428887939357,0.152144922367565,0.468188830690411,1.27778036358645,21
"GAUTAM_EYE_IRIS_CILIARY_BODY_CILIARY_BODY_ENDOTHELIAL_CELLS",0.155688622754491,0.391428887939357,0.157402899305283,-0.266352929884666,-1.12024969465592,338
"DESCARTES_FETAL_HEART_VISCERAL_NEURONS",0.158227848101266,0.394576558444998,0.160801401070022,-0.40621087264742,-1.25744158915806,45
"AIZARANI_LIVER_C13_LSECS_2",0.159914712153518,0.394922229197182,0.160801401070022,-0.276842103857997,-1.12368114055299,268
"CUI_DEVELOPING_HEART_COMPACT_VENTRICULAR_CARDIOMYOCYTE",0.160824742268041,0.394922229197182,0.157402899305283,-0.369284516974423,-1.21878897249264,60
"DESCARTES_FETAL_PLACENTA_EXTRAVILLOUS_TROPHOBLASTS",0.161016949152542,0.394922229197182,0.159646701919906,-0.392075553269892,-1.24271914613357,49
"MANNO_MIDBRAIN_NEUROTYPES_HNBML5",0.160243407707911,0.394922229197182,0.156312403073186,-0.265626344397387,-1.11878913710633,353
"CUI_DEVELOPING_HEART_5TH_WEEK_ATRIAL_CARDIOMYOCYTE",0.169811320754717,0.413076659502227,0.14551614609036,0.394654901793134,1.22397818331645,39
"TRAVAGLINI_LUNG_SIGNALING_ALVEOLAR_EPITHELIAL_TYPE_2_CELL",0.169734151329243,0.413076659502227,0.152144922367565,-0.365236250619001,-1.19925073309019,59
"ZHONG_PFC_C1_ASTROCYTE",0.170498084291188,0.413076659502227,0.14641623786055,0.439250362802541,1.25015206489631,26
"DESCARTES_FETAL_PANCREAS_STROMAL_CELLS",0.171247357293869,0.413212246749578,0.154190966581424,-0.521095395240538,-1.296591626304,16
"CUI_DEVELOPING_HEART_5TH_WEEK_VENTRICULAR_CARDIOMYOCYTE",0.172199170124481,0.413833489492705,0.152144922367565,-0.355473370964908,-1.21637160567027,70
"DESCARTES_FETAL_EYE_RETINAL_PIGMENT_CELLS",0.175471698113208,0.418324528301887,0.142901149386948,0.392740744629911,1.21804163825752,39
"DESCARTES_FETAL_STOMACH_STROMAL_CELLS",0.175105485232068,0.418324528301887,0.152144922367565,-0.409595792441822,-1.24431178748289,41
"BUSSLINGER_ESOPHAGEAL_EARLY_SUPRABASAL_CELLS",0.176715176715177,0.419610539132451,0.150169802128406,-0.34934054815477,-1.2118740045749,78
"CUI_DEVELOPING_HEART_LEFT_ATRIAL_CARDIOMYOCYTE",0.180497925311203,0.420330739299611,0.148261500475107,-0.507843131399471,-1.27832063406151,17
"DESCARTES_FETAL_ADRENAL_MEGAKARYOCYTES",0.18125,0.420330739299611,0.148261500475107,-0.347535056479476,-1.20611273580119,80
"DESCARTES_MAIN_FETAL_INTESTINAL_EPITHELIAL_CELLS",0.179245283018868,0.420330739299611,0.141225119642531,0.390978394900253,1.21257590703089,39
"GAO_LARGE_INTESTINE_ADULT_CA_ENTEROENDOCRINE_CELLS",0.180327868852459,0.420330739299611,0.147331213699377,-0.281425697301217,-1.12737930983493,228
"MANNO_MIDBRAIN_NEUROTYPES_HRGL2B",0.177865612648221,0.420330739299611,0.14551614609036,0.260274661312253,1.10770451191452,372
"TRAVAGLINI_LUNG_NATURAL_KILLER_T_CELL",0.18125,0.420330739299611,0.148261500475107,-0.450217929530835,-1.24367874259155,26
"BUSSLINGER_GASTRIC_MATURE_PIT_CELLS",0.18595041322314,0.429029513775276,0.14551614609036,-0.289586850083729,-1.13958957750027,191
"DESCARTES_FETAL_MUSCLE_LYMPHATIC_ENDOTHELIAL_CELLS",0.186440677966102,0.429029513775276,0.147331213699377,-0.377404966881299,-1.20049645619503,50
"TRAVAGLINI_LUNG_AIRWAY_SMOOTH_MUSCLE_CELL",0.189075630252101,0.431758910460736,0.14551614609036,-0.298396353505071,-1.14389906913947,160
"ZHONG_PFC_MAJOR_TYPES_ASTROCYTES",0.188824662813102,0.431758910460736,0.13880510939114,0.266898362955228,1.1088826445945,298
"DESCARTES_FETAL_PANCREAS_ENS_GLIA",0.190082644628099,0.432401741215065,0.143758989039275,-0.418285844573401,-1.23696090053491,36
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD4_T_CELLS",0.192678227360308,0.434985695101302,0.137250779610133,0.427697728557885,1.22718860134833,27
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_OLFACTORY_MICROVILLAR_CELLS",0.192452830188679,0.434985695101302,0.135740943810425,0.387298581383334,1.20116337561947,39
"LAKE_ADULT_KIDNEY_C24_ENDOTHELIAL_CELLS_AEA_AND_DVR",0.195378151260504,0.438974988491637,0.142901149386948,-0.297691612123687,-1.13815461989035,155
"TRAVAGLINI_LUNG_CLUB_CELL",0.195918367346939,0.438974988491637,0.140406238523342,-0.315717182139863,-1.14300467512562,104
"TRAVAGLINI_LUNG_ARTERY_CELL",0.197530864197531,0.440930318583252,0.140406238523342,-0.303497020226837,-1.13448632605497,126
"GAO_ESOPHAGUS_25W_C2_KRT6BPOS_SECRETORY_PROGENITOR_CELLS",0.200779727095517,0.443348210790071,0.135002033828631,0.347416763207213,1.15913898535998,62
"HAY_BONE_MARROW_CD34_POS_MULTILIN",0.200845665961945,0.443348210790071,0.141225119642531,-0.505568554773618,-1.25795768035813,16
"RUBENSTEIN_SKELETAL_MUSCLE_ENDOTHELIAL_CELLS",0.200772200772201,0.443348210790071,0.134273452883202,0.303074446905994,1.14317109892344,132
"DESCARTES_MAIN_FETAL_NEUROENDOCRINE_CELLS",0.20507399577167,0.451011444575334,0.139599673451922,-0.471087929824342,-1.22952637180237,20
"FAN_EMBRYONIC_CTX_NSC_1",0.206049149338374,0.451490047814967,0.130777137971974,0.497440928719507,1.24097524100263,15
"GAO_SMALL_INTESTINE_24W_C2_PROCRPOS_PROGENITOR",0.207188160676533,0.452322870927522,0.13880510939114,-0.467542507318352,-1.22027291784119,20
"DESCARTES_FETAL_LIVER_VASCULAR_ENDOTHELIAL_CELLS",0.209393346379648,0.455468738840402,0.132147260608774,0.313632739272518,1.13698978934121,103
"DESCARTES_FETAL_LUNG_MEGAKARYOCYTES",0.211498973305955,0.458375956692179,0.135002033828631,-0.302899465421929,-1.1295566874625,123
"MANNO_MIDBRAIN_NEUROTYPES_HRGL1",0.216768916155419,0.468095195755905,0.132846300606183,-0.263235751240054,-1.09555028103728,314
"DESCARTES_FETAL_MUSCLE_SCHWANN_CELLS",0.226141078838174,0.480060922923714,0.130777137971974,-0.339150513726937,-1.15481957994337,69
"DESCARTES_MAIN_FETAL_LYMPHATIC_ENDOTHELIAL_CELLS",0.226337448559671,0.480060922923714,0.130105630751129,-0.345910646085107,-1.14694132075464,61
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_NK_CELLS",0.224568138195777,0.480060922923714,0.12563992130984,0.324784626142444,1.12942408518126,77
"HU_FETAL_RETINA_AMACRINE",0.226215644820296,0.480060922923714,0.132147260608774,-0.379253295554965,-1.17703471072501,46
"HU_FETAL_RETINA_PHOTORECEPTOR",0.224952741020794,0.480060922923714,0.124434168630393,0.361183053018325,1.14912130682477,46
"DESCARTES_FETAL_ADRENAL_CSH1_CSH2_POSITIVE_CELLS",0.22972972972973,0.48381243434247,0.124434168630393,0.299807788314765,1.12034189723122,124
"GAO_SMALL_INTESTINE_24W_C6_GOBLET_CELLS",0.229249011857708,0.48381243434247,0.126253987849115,-0.413593878064802,-1.2049310456259,31
"DESCARTES_MAIN_FETAL_URETERIC_BUD_CELLS",0.234672304439746,0.490753310337154,0.129442887745046,-0.459939784491064,-1.20043002308237,20
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_PERICYTES",0.234165067178503,0.490753310337154,0.122679189568808,0.321609437777127,1.11838250893004,77
"BUSSLINGER_ESOPHAGEAL_LATE_SUPRABASAL_CELLS",0.238747553816047,0.494776893808371,0.122679189568808,0.299504013365803,1.10927429825521,121
"CUI_DEVELOPING_HEART_C3_FIBROBLAST_LIKE_CELL",0.242362525458248,0.494776893808371,0.124434168630393,-0.304006416126033,-1.11515455566846,109
"CUI_DEVELOPING_HEART_COMPACT_ATRIAL_CARDIOMYOCYTE",0.241014799154334,0.494776893808371,0.127505315300183,-0.493703457810824,-1.2062578514026,15
"DESCARTES_FETAL_ADRENAL_CHROMAFFIN_CELLS",0.237451737451737,0.494776893808371,0.122107920287081,0.347449593889413,1.13717670578871,57
"DESCARTES_FETAL_EYE_GANGLION_CELLS",0.244306418219462,0.494776893808371,0.125033367555272,-0.466198920231507,-1.19519919899917,18
"DESCARTES_MAIN_FETAL_ENDOCARDIAL_CELLS",0.242738589211618,0.494776893808371,0.12563992130984,-0.333150350759422,-1.13438881131032,69
"DESCARTES_MAIN_FETAL_ERYTHROBLASTS",0.240663900414938,0.494776893808371,0.126253987849115,-0.278415488943237,-1.09524828245384,187
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_SUSTENTACULAR_CELLS",0.244725738396624,0.494776893808371,0.126253987849115,-0.382894474315405,-1.16319580558288,41
"FAN_OVARY_CL6_PUTATIVE_EARLY_ATRETIC_FOLLICLE_THECAL_CELL_2",0.244855967078189,0.494776893808371,0.124434168630393,-0.263001039185735,-1.08312949997475,291
"MANNO_MIDBRAIN_NEUROTYPES_HNBML1",0.244897959183673,0.494776893808371,0.12384217120105,-0.26959917513052,-1.08715943504922,237
"BUSSLINGER_DUODENAL_EC_CELLS",0.245746691871456,0.494814284984417,0.118287526124085,0.47921552657245,1.19550798747358,15
"DESCARTES_FETAL_HEART_MEGAKARYOCYTES",0.246887966804979,0.495438478840969,0.124434168630393,-0.330254747502216,-1.13007761005861,70
"AIZARANI_LIVER_C30_HEPATOCYTES_4",0.250513347022587,0.496973198692107,0.122679189568808,-0.254455402128088,-1.07033451781065,349
"BUSSLINGER_DUODENAL_K_CELLS",0.24952741020794,0.496973198692107,0.117249716749792,0.478031854640039,1.19255505884068,15
"GAO_LARGE_INTESTINE_ADULT_CG_GOBLET_CELL_SUBTYPE_2",0.25098814229249,0.496973198692107,0.119887845115423,-0.401886869938977,-1.17082479238974,31
"HU_FETAL_RETINA_BIPOLAR",0.250474383301708,0.496973198692107,0.117249716749792,0.351220227821715,1.12319594079242,48
"AIZARANI_LIVER_C11_HEPATOCYTES_1",0.253138075313808,0.497627532837796,0.123257226381337,-0.272120961161792,-1.08077602966466,207
"CUI_DEVELOPING_HEART_RIGHT_ATRIAL_CARDIOMYOCYTE",0.253521126760563,0.497627532837796,0.120433371642259,-0.397352105472149,-1.15838699359818,32
"LAKE_ADULT_KIDNEY_C25_ENDOTHELIAL_CELLS_UNASSIGNED",0.254658385093168,0.497627532837796,0.122107920287081,-0.383653463867409,-1.14679193831437,37
"TRAVAGLINI_LUNG_VEIN_CELL",0.254335260115607,0.497627532837796,0.117249716749792,0.375674504430642,1.14528264012651,37
"DESCARTES_FETAL_MUSCLE_STROMAL_CELLS",0.256756756756757,0.498701810082813,0.116739204791222,0.331907456351862,1.1224114754554,66
"DESCARTES_FETAL_SPLEEN_VASCULAR_ENDOTHELIAL_CELLS",0.258264462809917,0.498701810082813,0.120985142145252,-0.395814934692798,-1.17050960345576,36
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_RESPIRATORY_SECRETORY_CELLS",0.258555133079848,0.498701810082813,0.115240003147781,0.416943236613486,1.1467943198589,22
"TRAVAGLINI_LUNG_PERICYTE_CELL",0.257751937984496,0.498701810082813,0.116739204791222,0.301144178671425,1.10058221995431,108
"DESCARTES_FETAL_CEREBRUM_ASTROCYTES",0.259656652360515,0.4992108542157,0.123257226381337,-0.287919446320533,-1.08611403713328,140
"HAY_BONE_MARROW_CD34_POS_MKP",0.260504201680672,0.499229917047205,0.121543282035469,-0.346354382029457,-1.12774625088029,56
"DESCARTES_FETAL_EYE_CORNEAL_AND_CONJUNCTIVAL_EPITHELIAL_CELLS",0.263157894736842,0.501092988061207,0.120985142145252,-0.272222458433888,-1.08030810901257,210
"DESCARTES_FETAL_INTESTINE_INTESTINAL_EPITHELIAL_CELLS",0.262548262548263,0.501092988061207,0.115240003147781,0.290855139925122,1.09708090975702,132
"AIZARANI_LIVER_C9_LSECS_1",0.269311064718163,0.509124796148171,0.118815039412263,-0.260246917306864,-1.0715354765839,295
"DESCARTES_FETAL_PLACENTA_SMOOTH_MUSCLE_CELLS",0.269938650306748,0.509124796148171,0.117249716749792,-0.338655768106961,-1.11197390039784,59
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_VASCULAR_SMOOTH_MUSCLE_CELLS",0.26875,0.509124796148171,0.118815039412263,-0.315420593347893,-1.11567930767575,89
"DESCARTES_FETAL_MUSCLE_SMOOTH_MUSCLE_CELLS",0.2734375,0.511525702285662,0.11331290842208,0.336886792074497,1.10744291922376,58
"DESCARTES_FETAL_STOMACH_SQUAMOUS_EPITHELIAL_CELLS",0.273244781783681,0.511525702285662,0.11146266692298,0.351677091773642,1.10865470863633,43
"ZHONG_PFC_C3_UNKNOWN_INP",0.27378640776699,0.511525702285662,0.112843355675562,0.376136922953818,1.13510619071553,34
"DESCARTES_FETAL_INTESTINE_CHROMAFFIN_CELLS",0.275789473684211,0.513657894736842,0.11776578836269,-0.368077577853831,-1.12302482102518,42
"DESCARTES_FETAL_ADRENAL_STROMAL_CELLS",0.280155642023346,0.518548952316504,0.11146266692298,0.29938892341587,1.09050589482464,106
"TRAVAGLINI_LUNG_LYMPHATIC_CELL",0.279693486590038,0.518548952316504,0.110564716336619,0.271197740051436,1.07748900886768,195
"HU_FETAL_RETINA_HORIZONTAL",0.281779661016949,0.519940179461615,0.116739204791222,-0.419826656911273,-1.14044484556122,24
"GAO_LARGE_INTESTINE_24W_C2_MKI67POS_PROGENITOR",0.285425101214575,0.525041235567551,0.112843355675562,-0.295518349696338,-1.08637916093533,110
"GAO_LARGE_INTESTINE_24W_C8_GOBLET_CELL",0.289205702647658,0.530358765470782,0.112378519110475,-0.383906193571436,-1.11952194642595,33
"DESCARTES_FETAL_SPLEEN_STROMAL_CELLS",0.293501048218029,0.535018582021221,0.11331290842208,-0.419593878607454,-1.13558089814222,23
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_CD8_T_CELLS",0.293542074363992,0.535018582021221,0.108820126769161,0.323048069255193,1.09358501945844,67
"DESCARTES_FETAL_INTESTINE_STROMAL_CELLS",0.301369863013699,0.544012341711127,0.107140237276725,0.385725067012705,1.11041809220353,28
"LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE",0.301486199575372,0.544012341711127,0.112378519110475,-0.281814403930396,-1.06919159712256,152
"RUBENSTEIN_SKELETAL_MUSCLE_FBN1_FAP_CELLS",0.302127659574468,0.544012341711127,0.112378519110475,-0.258111791482986,-1.05371685073299,278
"RUBENSTEIN_SKELETAL_MUSCLE_T_CELLS",0.300211416490486,0.544012341711127,0.112378519110475,-0.273138907200363,-1.06003992389377,173
"MURARO_PANCREAS_ENDOTHELIAL_CELL",0.304263565891473,0.54620808816662,0.105920292736253,0.248073804955125,1.05159100770588,357
"DESCARTES_FETAL_PANCREAS_DUCTAL_CELLS",0.307053941908714,0.549562010142923,0.109684061970549,-0.316646252130426,-1.07819176759471,69
"HAY_BONE_MARROW_CD8_T_CELL",0.313840155945419,0.560026146537335,0.104343952581949,0.327741556948505,1.08315423908982,59
"DESCARTES_FETAL_HEART_ENDOCARDIAL_CELLS",0.315196998123827,0.560768390691944,0.101713902282311,0.386717587677641,1.09249979693803,25
"DESCARTES_FETAL_INTESTINE_LYMPHATIC_ENDOTHELIAL_CELLS",0.318471337579618,0.564907491659084,0.108820126769161,-0.424585292811793,-1.11335310799331,21
"DESCARTES_FETAL_ADRENAL_LYMPHOID_CELLS",0.322456813819578,0.567210756376916,0.101713902282311,0.284471241502058,1.06868466536389,129
"DESCARTES_FETAL_LIVER_ERYTHROBLASTS",0.324528301886792,0.567210756376916,0.10027910675413,0.335489949212345,1.07835933023749,49
"DESCARTES_FETAL_MUSCLE_MEGAKARYOCYTES",0.321153846153846,0.567210756376916,0.102080107662747,0.263456042974167,1.05415803667008,209
"DESCARTES_MAIN_FETAL_HORIZONTAL_CELLS",0.323754789272031,0.567210756376916,0.101350743797099,0.424767460905299,1.12873715267787,19
"MANNO_MIDBRAIN_NEUROTYPES_HPROGM",0.323251417769376,0.567210756376916,0.100633389423036,0.254592805458168,1.05261130139843,274
"AIZARANI_LIVER_C28_NK_NKT_CELLS_6",0.32703213610586,0.567873962227509,0.0999276973731092,0.295604306018948,1.06826286787147,95
"MANNO_MIDBRAIN_NEUROTYPES_HNPROG",0.32776617954071,0.567873962227509,0.105920292736253,-0.268639295790702,-1.05034204367216,180
"MURARO_PANCREAS_EPSILON_CELL",0.325955734406439,0.567873962227509,0.103958471559957,-0.376496014094699,-1.09758594421094,32
"FAN_EMBRYONIC_CTX_BIG_GROUPS_BRAIN_IMMUNE",0.328922495274102,0.568225528067724,0.0995791200495904,0.278846301658099,1.05727459273399,143
"DESCARTES_FETAL_LIVER_STELLATE_CELLS",0.335271317829457,0.575239098008248,0.0999276973731092,0.290160280524104,1.06043971060858,108
"DURANTE_ADULT_OLFACTORY_NEUROEPITHELIUM_FIBROBLASTS_STROMAL_CELLS",0.33587786259542,0.575239098008248,0.0988903007520636,0.299822849623972,1.0494943402578,79
"GAO_LARGE_INTESTINE_ADULT_CJ_IMMUNE_CELLS",0.33399209486166,0.575239098008248,0.101350743797099,0.240735498655083,1.03788852683261,456
"BUSSLINGER_DUODENAL_STEM_CELLS",0.338877338877339,0.578713163240384,0.103576326612592,-0.251850224291456,-1.03617658320213,294
"DESCARTES_FETAL_HEART_SCHWANN_CELLS",0.340336134453782,0.579543817527011,0.103958471559957,-0.346424762717261,-1.07638643314124,44
"GAO_LARGE_INTESTINE_24W_C6_SECRETORY_PROGENITOR",0.342307692307692,0.581240412009643,0.0982123351217438,0.427026476648759,1.09732778257311,17
"AIZARANI_LIVER_C14_HEPATOCYTES_2",0.348837209302326,0.5857886389528,0.102821842840815,-0.273806288080102,-1.0372241408168,143
