"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0002420","natural killer cell mediated cytotoxicity directed against tumor cell target","5/676","12/28905",0.416666666666667,17.8161982248521,9.01626562211026,4.76437015396481e-06,0.000236999715333273,0.000185209787135768,"72310/16159/243655/16160/54698",5
"GO:0051281","positive regulation of release of sequestered calcium ion into cytosol","8/676","42/28905",0.19047619047619,8.14454775993237,7.17023235874609,5.02119798555348e-06,0.000243014096305827,0.000189909886535101,"14065/12478/15945/12372/12335/17329/20617/80982",8
"GO:0002448","mast cell mediated immunity","10/676","70/28905",0.142857142857143,6.10841081994928,6.62185144611629,5.13606214972368e-06,0.000243014096305827,0.000189909886535101,"14125/243979/243978/233231/14126/214084/225642/11542/237625/18124",10
"GO:0001818","negative regulation of cytokine production","22/676","312/28905",0.0705128205128205,3.01504893035958,5.53780433092661,5.14863520791667e-06,0.000243014096305827,0.000189909886535101,"17082/14130/11846/83433/16000/12775/14728/16193/11433/19074/246730/242248/93695/57781/233081/18173/15930/16159/319430/23960/100043314/16160",22
"GO:0031348","negative regulation of defense response","22/676","312/28905",0.0705128205128205,3.01504893035958,5.53780433092661,5.14863520791667e-06,0.000243014096305827,0.000189909886535101,"19695/14130/11846/83433/17381/16000/14990/17242/11433/246730/109648/243958/57781/11486/243655/15043/23960/329731/102639543/18784/16160/13489",22
"GO:0002366","leukocyte activation involved in immune response","23/676","336/28905",0.068452380952381,2.9269468512257,5.49789486572875,5.16930405886634e-06,0.000243014096305827,0.000189909886535101,"14125/243979/243978/233231/14126/83433/12775/17242/14728/16193/12478/17474/214084/225642/11486/72310/18173/11542/68891/240873/16160/237625/18124",23
"GO:0002768","immune response-regulating cell surface receptor signaling pathway","22/676","313/28905",0.0702875399361022,3.00541618617313,5.52025312777767,5.41874303650235e-06,0.000251971551197359,0.000196909930022099,"237754/69169/83433/12775/15985/14728/12478/56620/17474/14525/246730/11486/66166/93675/22165/319430/243655/23960/77647/547431/18124/102639802",22
"GO:1990266","neutrophil migration","14/676","140/28905",0.1,4.2758875739645,6.01264264418888,5.55202562754315e-06,0.000255393178866985,0.000199583852779593,"67133/20296/20307/20343/12775/17242/20306/15945/20302/17329/319430/68891/20750/330122",14
"GO:0002263","cell activation involved in immune response","23/676","340/28905",0.0676470588235294,2.89251218238775,5.43207307311678,6.27844052958329e-06,0.000285735836016567,0.000223295936416087,"14125/243979/243978/233231/14126/83433/12775/17242/14728/16193/12478/17474/214084/225642/11486/72310/18173/11542/68891/240873/16160/237625/18124",23
"GO:0002437","inflammatory response to antigenic stimulus","12/676","106/28905",0.113207547169811,4.84062744222396,6.13014835332585,7.20710474302618e-06,0.000322974163128763,0.000252396826381475,"18782/14125/14130/83433/12775/14990/14728/109648/16016/15043/16160/215257",12
"GO:0070372","regulation of ERK1 and ERK2 cascade","23/676","343/28905",0.0670553935860058,2.86721324201701,5.3833330199794,7.2476670547829e-06,0.000322974163128763,0.000252396826381475,"20296/19886/20307/270190/83433/16000/56089/16193/20306/16323/20608/109648/93695/20302/13983/64654/21832/241035/18784/13645/14161/13489/66959",23
"GO:0002423","natural killer cell mediated immune response to tumor cell","5/676","13/28905",0.384615384615385,16.445721438325,8.61976938086957,7.59287217922318e-06,0.000334869146213575,0.000261692480099976,"72310/16159/243655/16160/54698",5
"GO:0006887","exocytosis","25/676","394/28905",0.0634517766497462,2.7131266332262,5.29829247177531,7.69528423179791e-06,0.000335922713710525,0.000262515818691624,"14125/243979/21990/74463/243978/20307/233231/14126/19894/239556/109648/214084/225642/72310/11542/13447/57394/74591/68891/20617/116837/27062/14161/237625/18124",25
"GO:0032651","regulation of interleukin-1 beta production","12/676","107/28905",0.11214953271028,4.79538793341813,6.08655391066133,7.94714848504925e-06,0.000343413143626674,0.000268369416145842,"83433/16000/12775/14728/13653/16193/11433/67313/20302/15507/233081/102639543",12
"GO:0009913","epidermal cell differentiation","19/676","251/28905",0.0756972111553785,3.2367276456305,5.50759394052285,8.22129468281184e-06,0.00035170698653069,0.000274850862238004,"19695/12575/16939/235505/12578/16682/21818/16447/72383/386463/20766/14632/74591/332131/232174/110308/18612/237523/16664",19
"GO:0070371","ERK1 and ERK2 cascade","24/676","371/28905",0.0646900269541779,2.76607282412798,5.29808363220203,8.4452774073022e-06,0.000357711848994444,0.000279543523143218,"20296/19886/20307/270190/83433/16000/56089/16193/20306/16323/20608/109648/93695/20682/20302/13983/64654/21832/241035/18784/13645/14161/13489/66959",24
"GO:0042692","muscle cell differentiation","28/676","476/28905",0.0588235294117647,2.515227984685,5.15828391991168,9.2595023331563e-06,0.000388354421384732,0.000303489983592409,"140781/234214/23886/20307/16948/16000/15945/59011/244723/21957/20682/12372/17996/11474/13874/12335/20190/109272/66211/17329/228003/11459/12292/232174/320502/17306/237611/215257",28
"GO:0002824","positive regulation of adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains","15/676","167/28905",0.0898203592814371,3.84061758140524,5.6970143243768,9.70318006413999e-06,0.000403011692372727,0.000314944301315366,"14125/14128/83433/14990/16193/56620/16016/11486/18173/72049/16159/15043/13137/16160/667281",15
"GO:0032652","regulation of interleukin-1 production","13/676","128/28905",0.1015625,4.34269831730769,5.8652156478171,1.00718428342975e-05,0.000412243724615812,0.000322158920641672,"380797/83433/16000/12775/14728/13653/16193/11433/67313/20302/15507/233081/102639543",13
"GO:0050678","regulation of epithelial cell proliferation","26/676","426/28905",0.0610328638497653,2.60969664138678,5.17953825523971,1.01181839842591e-05,0.000412243724615812,0.000322158920641672,"20296/19695/11846/17381/16000/235505/12578/17242/16682/16193/13386/13655/333424/20682/13983/18667/15117/14632/16159/20724/241035/13645/16160/18124/13489/18612",26
"GO:0097529","myeloid leukocyte migration","19/676","255/28905",0.0745098039215686,3.18595544726766,5.4256735363992,1.02963994635709e-05,0.000415547140614683,0.000324740463716993,"67133/20296/20307/20343/83433/12775/13035/17242/20306/15945/57781/20302/66166/17329/319430/68891/20750/240873/330122",19
"GO:0014902","myotube differentiation","14/676","148/28905",0.0945945945945946,4.04475851591236,5.74667316940772,1.05760028941085e-05,0.000422842433467253,0.000330441566076621,"23886/20307/16000/15945/11474/20190/66211/17329/11459/12292/232174/320502/237611/215257",14
"GO:0032496","response to lipopolysaccharide","25/676","402/28905",0.0621890547263682,2.65913406341076,5.18386634169885,1.08538147917001e-05,0.000428058567653188,0.000334517854104605,"20296/83433/12775/13035/14728/16193/15945/11433/217304/13983/19222/18173/12902/66166/100503545/15930/16159/17329/20617/330122/13137/110759/16160/18125/215257",25
"GO:0002429","immune response-activating cell surface receptor signaling pathway","21/676","303/28905",0.0693069306930693,2.96348643740114,5.3168645216354,1.09065880958853e-05,0.000428058567653188,0.000334517854104605,"237754/69169/83433/12775/15985/14728/12478/56620/14525/246730/11486/66166/93675/22165/319430/243655/23960/77647/547431/18124/102639802",21
"GO:0006874","intracellular calcium ion homeostasis","22/676","328/28905",0.0670731707317073,2.86797337278107,5.26506650241569,1.13467577589089e-05,0.000441285724478293,0.000344854570739662,"20296/14652/20307/14126/14065/12478/15945/19228/109648/11937/12372/12335/20190/17329/12292/20750/20617/241035/20203/17306/80982/13489",22
"GO:0051146","striated muscle cell differentiation","23/676","353/28905",0.0651558073654391,2.78598907085505,5.22459291993056,1.15405764002279e-05,0.000444780052614188,0.000347585307227347,"140781/234214/23886/20307/16000/15945/59011/21957/12372/17996/11474/12335/20190/109272/66211/17329/228003/11459/12292/232174/320502/237611/215257",23
"GO:0055074","calcium ion homeostasis","23/676","354/28905",0.0649717514124294,2.77811904523117,5.20902423564045,1.20768548782073e-05,0.000461292724722953,0.00036048957794348,"20296/14652/20307/14126/14065/12478/15945/19228/109648/11937/12372/12335/20190/17329/12292/64654/20750/20617/241035/20203/17306/80982/13489",23
"GO:1903706","regulation of hemopoiesis","27/676","457/28905",0.0590809628008753,2.52623554698121,5.08930372686101,1.23226957921688e-05,0.000466517633618568,0.000364572723203802,"12262/16948/83433/12775/12578/17242/14728/16193/13386/16323/13655/20259/20302/11486/15507/18722/93675/16159/21832/232174/15416/240873/241525/18996/16160/54698/237625",27
"GO:0030593","neutrophil chemotaxis","12/676","112/28905",0.107142857142857,4.58130811496196,5.87640628958947,1.27368514395072e-05,0.000477967109282558,0.000373520223193672,"20296/20307/20343/12775/17242/20306/15945/20302/17329/319430/20750/330122",12
"GO:0030239","myofibril assembly","10/676","78/28905",0.128205128205128,5.48190714610833,6.13359374671647,1.37771820333412e-05,0.000512511171640292,0.000400515607669489,"140781/59011/21957/12372/17996/12335/109272/228003/11459/320502",10
"GO:0032611","interleukin-1 beta production","12/676","113/28905",0.106194690265487,4.54076556527203,5.83586253310109,1.39513838026671e-05,0.000514410915606281,0.000402000213568945,"83433/16000/12775/14728/13653/16193/11433/67313/20302/15507/233081/102639543",12
"GO:0034391","regulation of smooth muscle cell apoptotic process","7/676","35/28905",0.2,8.55177514792899,6.91774033246136,1.41075015119691e-05,0.000514410915606281,0.000402000213568945,"16000/12578/72434/225642/16159/16160/18124",7
"GO:0002864","regulation of acute inflammatory response to antigenic stimulus","8/676","48/28905",0.166666666666667,7.12647928994083,6.57371049777753,1.41889873869895e-05,0.000514410915606281,0.000402000213568945,"18782/14125/14130/12775/14990/109648/16016/15043",8
"GO:0032680","regulation of tumor necrosis factor production","17/676","216/28905",0.0787037037037037,3.3652818869165,5.39953861924338,1.46878991078358e-05,0.000528023801540519,0.000412638368566888,"20296/14130/83433/16000/12775/14990/14728/16193/11433/246730/93695/20302/15507/319430/15043/23960/16160",17
"GO:0002706","regulation of lymphocyte mediated immunity","18/676","239/28905",0.0753138075313808,3.22033373771385,5.3338185277801,1.51287514810022e-05,0.000539339990297728,0.000421481707926868,"14125/14130/11846/14128/83433/14990/14728/16193/16016/12902/16159/243655/15043/12269/13137/16160/667281/54698",18
"GO:1904427","positive regulation of calcium ion transmembrane transport","11/676","96/28905",0.114583333333333,4.89945451183432,5.92215757333118,1.53711856752178e-05,0.00054345398610398,0.000424696700343554,"14065/12478/217154/15945/12372/12335/233081/17329/20617/80982/237611",11
"GO:0007519","skeletal muscle tissue development","17/676","218/28905",0.0779816513761468,3.33440774116497,5.35385950353715,1.65553091714352e-05,0.000571666832649893,0.000446744386333029,"18507/270190/13653/17263/17907/59011/11474/20190/228003/11459/12292/18740/232174/320502/20203/15438/237611",17
"GO:0032612","interleukin-1 production","13/676","134/28905",0.0970149253731343,4.14824913892078,5.65260436190096,1.65554490173611e-05,0.000571666832649893,0.000446744386333029,"380797/83433/16000/12775/14728/13653/16193/11433/67313/20302/15507/233081/102639543",13
"GO:0002705","positive regulation of leukocyte mediated immunity","16/676","196/28905",0.0816326530612245,3.49052046854245,5.41394318376952,1.65700531202868e-05,0.000571666832649893,0.000446744386333029,"14125/20296/11846/14128/83433/14990/16193/16016/16159/243655/68891/15043/13137/16160/667281/54698",16
"GO:0002821","positive regulation of adaptive immune response","15/676","175/28905",0.0857142857142857,3.66504649196957,5.47218254508987,1.70019188300345e-05,0.000579847816882209,0.00045313763598777,"14125/14128/83433/14990/16193/56620/16016/11486/18173/72049/16159/15043/13137/16160/667281",15
"GO:0034390","smooth muscle cell apoptotic process","7/676","36/28905",0.194444444444444,8.3142258382643,6.79529509405458,1.71611348784846e-05,0.000579847816882209,0.00045313763598777,"16000/12578/72434/225642/16159/16160/18124",7
"GO:0002673","regulation of acute inflammatory response","10/676","80/28905",0.125,5.34485946745562,6.02199852565804,1.72881952860776e-05,0.000579847816882209,0.00045313763598777,"18782/14125/14130/12775/14990/16193/109648/16016/75697/15043",10
"GO:0032653","regulation of interleukin-10 production","9/676","64/28905",0.140625,6.01296690088757,6.21275520983233,1.73493502947458e-05,0.000579847816882209,0.00045313763598777,"14130/83433/14728/16193/19074/67313/15930/100043314/16160",9
"GO:1903555","regulation of tumor necrosis factor superfamily cytokine production","17/676","219/28905",0.0776255707762557,3.31918213504093,5.33121862583944,1.75660802109149e-05,0.000582540241413132,0.000455241703385277,"20296/14130/83433/16000/12775/14990/14728/16193/11433/246730/93695/20302/15507/319430/15043/23960/16160",17
"GO:0055001","muscle cell development","18/676","242/28905",0.0743801652892562,3.18041224509756,5.27096398579784,1.78983852486013e-05,0.000588994554565511,0.000460285599591561,"140781/234214/16948/16000/59011/21957/12372/17996/11474/12335/20190/109272/228003/11459/12292/320502/17306/237611",18
"GO:0034764","positive regulation of transmembrane transport","18/676","243/28905",0.0740740740740741,3.16732412886259,5.25023003815356,1.89174787251408e-05,0.00061777842737521,0.00048277952937764,"83433/16000/16429/493583/14065/12478/217154/15945/12372/12335/233081/57394/17329/20617/80982/18124/237611/18125",18
"GO:0055002","striated muscle cell development","10/676","81/28905",0.123456790123457,5.27887354810432,5.96759597564942,1.93147297988725e-05,0.000624394931180693,0.000487950173821973,"140781/59011/21957/12372/17996/12335/109272/228003/11459/320502",10
"GO:0051209","release of sequestered calcium ion into cytosol","13/676","136/28905",0.0955882352941176,4.08724547511312,5.58448089120312,1.94119976267022e-05,0.000624394931180693,0.000487950173821973,"14652/14126/14065/12478/15945/12372/12335/20190/17329/12292/20617/80982/13489",13
"GO:0051283","negative regulation of sequestering of calcium ion","13/676","137/28905",0.0948905109489051,4.05741156653565,5.55090670543492,2.09957618023459e-05,0.000670297529779371,0.000523821991235275,"14652/14126/14065/12478/15945/12372/12335/20190/17329/12292/20617/80982/13489",13
"GO:0032640","tumor necrosis factor production","17/676","223/28905",0.0762331838565022,3.25964523575769,5.24194610516525,2.218130251195e-05,0.000699451183995921,0.000546604896624356,"20296/14130/83433/16000/12775/14990/14728/16193/11433/246730/93695/20302/15507/319430/15043/23960/16160",17
"GO:0022612","gland morphogenesis","14/676","158/28905",0.0886075949367089,3.78876114148753,5.43936462802007,2.223594226822e-05,0.000699451183995921,0.000546604896624356,"21923/16000/12578/17242/16193/20682/13983/18667/14632/20724/234199/214593/238057/18612",14
"GO:0051282","regulation of sequestering of calcium ion","13/676","139/28905",0.0935251798561151,3.99903154399557,5.48470496933774,2.45060637054543e-05,0.000765233142568858,0.000598011973327106,"14652/14126/14065/12478/15945/12372/12335/20190/17329/12292/20617/80982/13489",13
"GO:0032613","interleukin-10 production","9/676","67/28905",0.134328358208955,5.74372957696723,6.01560527489056,2.53097531970007e-05,0.000779202842643903,0.00060892897031004,"14130/83433/14728/16193/19074/67313/15930/100043314/16160",9
"GO:0007599","hemostasis","15/676","181/28905",0.0828729281767956,3.54355323809212,5.31205099927768,2.53177174211086e-05,0.000779202842643903,0.00060892897031004,"21990/19124/100503895/13035/14728/20344/14065/16193/15378/21789/22165/234199/14161/20533/385643",15
"GO:0071706","tumor necrosis factor superfamily cytokine production","17/676","226/28905",0.0752212389380531,3.21637560873436,5.1763085400173,2.63204859307005e-05,0.000804278848653833,0.000628525288089509,"20296/14130/83433/16000/12775/14990/14728/16193/11433/246730/93695/20302/15507/319430/15043/23960/16160",17
"GO:0050848","regulation of calcium-mediated signaling","11/676","102/28905",0.107843137254902,4.61125130525583,5.65383995848506,2.73661705543539e-05,0.000830301259798056,0.000648861199556759,"14125/83433/16000/56089/59011/243958/11486/11474/11542/14767/77647",11
"GO:0051208","sequestering of calcium ion","13/676","141/28905",0.0921985815602837,3.94230769230769,5.41972909466542,2.85193983318698e-05,0.000859197084955909,0.000671442617509404,"14652/14126/14065/12478/15945/12372/12335/20190/17329/12292/20617/80982/13489",13
"GO:0048169","regulation of long-term neuronal synaptic plasticity","7/676","39/28905",0.179487179487179,7.67467000455166,6.4546600539612,2.97546738217639e-05,0.000890143318947596,0.000695626382465383,"14130/13653/20617/16513/116837/20203/13489",7
"GO:0002685","regulation of leukocyte migration","18/676","253/28905",0.0711462450592885,3.04213345183245,5.04860605956627,3.23413752657972e-05,0.000960808356854726,0.000750849472545117,"20296/20339/20343/83433/12775/17242/20344/20306/15945/114332/14525/57781/11486/11542/66166/16159/319430/240873",18
"GO:0060538","skeletal muscle organ development","17/676","230/28905",0.0739130434782609,3.16043864162593,5.09047977845205,3.29009497754178e-05,0.000970691469925776,0.000758572896455369,"18507/270190/13653/17263/17907/59011/11474/20190/228003/11459/12292/18740/232174/320502/20203/15438/237611",17
"GO:0002698","negative regulation of immune effector process","14/676","167/28905",0.0838323353293413,3.58457640931155,5.18350971376098,4.11871901193722e-05,0.00120684109130599,0.000943118354860318,"14130/11846/14990/14728/11433/19074/243958/17174/12902/243655/15043/240873/12269/13137",14
"GO:0046634","regulation of alpha-beta T cell activation","13/676","147/28905",0.0884353741496599,3.78139717425432,5.23174914698686,4.42037968438832e-05,0.0012864206999873,0.0010053079754828,"15505/12775/14990/14728/16193/11486/16159/15043/76747/240873/13137/16160/54698",13
"GO:0001906","cell killing","19/676","285/28905",0.0666666666666667,2.85059171597633,4.85850668279908,4.79655271206061e-05,0.00138646300690509,0.00108348872073289,"17110/20296/20307/14130/11846/14128/13035/14990/15945/72310/14938/16159/17329/243655/15043/16160/667281/54698/385643",19
"GO:0050795","regulation of behavior","11/676","109/28905",0.100917431192661,4.31511590033114,5.36599740562082,5.08714466457047e-05,0.00146059093121023,0.00114141797631055,"17242/16193/11657/109648/225642/18619/13983/11486/18167/18124/13489",11
"GO:0050850","positive regulation of calcium-mediated signaling","8/676","58/28905",0.137931034482759,5.89777596408896,5.77786194218318,5.87000520005896e-05,0.00167412548305682,0.00130829028178156,"14125/83433/16000/56089/11486/11542/14767/77647",8
"GO:0002921","negative regulation of humoral immune response","5/676","19/28905",0.263157894736842,11.2523357209592,6.91768036712611,6.10542187443862e-05,0.00172973475356612,0.00135174763842573,"14130/17174/12902/12269/13137",5
"GO:0030595","leukocyte chemotaxis","17/676","242/28905",0.0702479338842975,3.00372267592547,4.84383175065919,6.22235389937498e-05,0.00175126513036356,0.00136857312911461,"20296/20307/20343/12775/13035/17242/20306/15945/12145/20302/66166/16159/17329/319430/20750/240873/330122",17
"GO:1904064","positive regulation of cation transmembrane transport","13/676","153/28905",0.0849673202614379,3.63310708898944,5.0534128833213,6.6921936396158e-05,0.00187118982942983,0.00146229150322806,"83433/14065/12478/217154/15945/12372/12335/233081/17329/20617/80982/237611/18125",13
"GO:0097553","calcium ion transmembrane import into cytosol","15/676","198/28905",0.0757575757575758,3.23930876815492,4.89279755237684,7.12951686555974e-05,0.00197497839006664,0.00154339985897287,"14652/14126/14065/12478/239556/15945/12372/12335/233081/20190/17329/12292/20617/80982/13489",15
"GO:0015698","inorganic anion transport","13/676","154/28905",0.0844155844155844,3.60951548451548,5.02456347164229,7.15571880458929e-05,0.00197497839006664,0.00154339985897287,"19886/21819/320718/114479/228432/18173/14404/12354/64654/171286/23844/14767/20533",13
"GO:0002367","cytokine production involved in immune response","14/676","176/28905",0.0795454545454545,3.40127420656267,4.94472804147012,7.30081877838291e-05,0.00198935686203326,0.00155463630171935,"14125/11846/14990/14728/16193/11433/19074/67313/18173/16159/15043/13137/16160/18124",14
"GO:0050671","positive regulation of lymphocyte proliferation","14/676","176/28905",0.0795454545454545,3.40127420656267,4.94472804147012,7.30081877838291e-05,0.00198935686203326,0.00155463630171935,"380797/12575/16000/12775/14990/16193/11486/72049/16159/15043/13137/16160/547431/20533",14
"GO:0002438","acute inflammatory response to antigenic stimulus","8/676","60/28905",0.133333333333333,5.70118343195266,5.64094838418835,7.52089241156043e-05,0.00203635302130731,0.00159136271146675,"18782/14125/14130/12775/14990/109648/16016/15043",8
"GO:0007596","blood coagulation","14/676","177/28905",0.0790960451977401,3.38205796810751,4.91915875263478,7.76078416037817e-05,0.00208809022881118,0.00163179414057339,"19124/100503895/13035/14728/20344/14065/16193/15378/21789/22165/234199/14161/20533/385643",14
"GO:0046631","alpha-beta T cell activation","16/676","223/28905",0.0717488789237668,3.06790139836018,4.79713696179621,7.91251880474348e-05,0.00210917931454516,0.00164827477251924,"18782/15505/12775/14990/14728/16193/11486/72310/16159/22165/15043/76747/240873/13137/16160/54698",16
"GO:0002923","regulation of humoral immune response mediated by circulating immunoglobulin","5/676","20/28905",0.25,10.6897189349112,6.70802337262228,7.9842675295435e-05,0.00210917931454516,0.00164827477251924,"14130/14128/83433/12902/12269",5
"GO:0007204","positive regulation of cytosolic calcium ion concentration","15/676","200/28905",0.075,3.20691568047337,4.84648126275084,7.9870745431584e-05,0.00210917931454516,0.00164827477251924,"14652/12775/239556/19228/12145/20302/19222/252837/233081/12777/319430/330122/13137/18167/385643",15
"GO:0050870","positive regulation of T cell activation","18/676","272/28905",0.0661764705882353,2.82963148277062,4.69158107133287,8.26389721973543e-05,0.00216889277951093,0.00169493946205229,"20296/15505/16000/12775/15002/14990/17242/14728/16193/13655/11486/72049/16159/15043/13137/16160/547431/20533",18
"GO:0070555","response to interleukin-1","10/676","96/28905",0.104166666666667,4.45404955621302,5.24571467006697,8.47832351765483e-05,0.00221160170783704,0.00172831550013297,"20210/20296/20307/20339/13653/16193/20306/20302/108153/20617",10
"GO:0002858","regulation of natural killer cell mediated cytotoxicity directed against tumor cell target","4/676","11/28905",0.363636363636364,15.5486820871436,7.46828250310221,8.58396767172481e-05,0.00222558870906901,0.00173924601756925,"16159/243655/16160/54698",4
"GO:0002687","positive regulation of leukocyte migration","14/676","179/28905",0.0782122905027933,3.34426961092195,4.8685660980864,8.75691148140872e-05,0.00224323756392015,0.00175303818877744,"20296/20339/20343/83433/12775/17242/20344/20306/15945/114332/11542/66166/16159/240873",14
"GO:0032946","positive regulation of mononuclear cell proliferation","14/676","179/28905",0.0782122905027933,3.34426961092195,4.8685660980864,8.75691148140872e-05,0.00224323756392015,0.00175303818877744,"380797/12575/16000/12775/14990/16193/11486/72049/16159/15043/13137/16160/547431/20533",14
"GO:0050878","regulation of body fluid levels","21/676","350/28905",0.06,2.5655325443787,4.55994511617986,8.96440916739798e-05,0.00228272276298384,0.0017838949571213,"21990/19124/100503895/13035/14728/20344/14065/16193/15378/11486/12669/23795/11542/11686/21789/22165/234199/14161/13489/20533/385643",21
"GO:0050817","coagulation","14/676","180/28905",0.0777777777777778,3.32569033530572,4.84353784415986,9.29537946102639e-05,0.0023529960552823,0.00183881190708314,"19124/100503895/13035/14728/20344/14065/16193/15378/21789/22165/234199/14161/20533/385643",14
"GO:0010466","negative regulation of peptidase activity","17/676","251/28905",0.0677290836653386,2.89601947240623,4.66865305560898,9.74334178347179e-05,0.00245188330292308,0.00191609000026665,"20716/69169/235505/13012/20248/71869/381286/15511/238393/213945/21789/241197/21857/20724/102639543/20617/385643",17
"GO:0030282","bone mineralization","12/676","138/28905",0.0869565217391304,3.71816310779521,4.95304582039412,0.000101302611459848,0.00253434252529374,0.00198052997227748,"17313/16948/16000/13386/19228/20682/11474/18675/64654/15891/20750/214593",12
"GO:0051896","regulation of phosphatidylinositol 3-kinase/protein kinase B signal transduction","18/676","278/28905",0.0647482014388489,2.76856029968924,4.58520678270259,0.000108930571615929,0.00270933131030781,0.00211727965393017,"27280/23886/17392/16948/83433/16000/56089/20344/16193/12478/242248/20682/11542/21832/241035/13645/12803/13489",18
"GO:0051279","regulation of release of sequestered calcium ion into cytosol","9/676","81/28905",0.111111111111111,4.75098619329389,5.23136985941876,0.000115560687314142,0.00285762208283179,0.00223316545731497,"14126/14065/12478/15945/12372/12335/17329/20617/80982",9
"GO:1903307","positive regulation of regulated secretory pathway","8/676","64/28905",0.125,5.34485946745562,5.38474496762483,0.000119873819110016,0.00294724251811866,0.00230320175132129,"14125/14126/239556/11542/13447/68891/27062/237625",8
"GO:0050672","negative regulation of lymphocyte proliferation","11/676","120/28905",0.0916666666666667,3.91956360946746,4.95941011340167,0.000122139100602758,0.00298577755644914,0.00233331599106382,"18782/14130/11846/14990/12578/14728/93695/15930/15043/18784/54698",11
"GO:0051047","positive regulation of secretion","24/676","439/28905",0.0546697038724374,2.33761507460474,4.37023476519204,0.000123133568445261,0.00299298526027742,0.00233894864463008,"14125/14652/14126/83433/16000/170639/239556/20608/78896/20526/233081/11542/11686/245049/13447/68891/20750/20617/18167/27062/14161/12803/237625/13489",24
"GO:0002855","regulation of natural killer cell mediated immune response to tumor cell","4/676","12/28905",0.333333333333333,14.2529585798817,7.10577939420605,0.00012637732999889,0.00305447580641385,0.00238700208192967,"16159/243655/16160/54698",4
"GO:0032418","lysosome localization","10/676","101/28905",0.099009900990099,4.2335520534302,5.03754243702098,0.000130111314208472,0.00310064719806946,0.00242308395489004,"14125/243979/243978/233231/14126/214084/225642/11542/237625/18124",10
"GO:1990849","vacuolar localization","10/676","101/28905",0.099009900990099,4.2335520534302,5.03754243702098,0.000130111314208472,0.00310064719806946,0.00242308395489004,"14125/243979/243978/233231/14126/214084/225642/11542/237625/18124",10
"GO:0032693","negative regulation of interleukin-10 production","5/676","22/28905",0.227272727272727,9.71792630446477,6.33006193275225,0.000130462013944016,0.00310064719806946,0.00242308395489004,"14130/14728/19074/15930/16160",5
"GO:0002764","immune response-regulating signaling pathway","26/676","497/28905",0.0523138832997988,2.23688283547438,4.30418572551229,0.000132702532918035,0.00312779582360943,0.00244429997681739,"237754/19695/69169/83433/12775/15985/14728/12478/56620/17474/14525/246730/67313/11486/279572/66166/93675/22165/319430/243655/23960/102639543/77647/547431/18124/102639802",26
"GO:0010927","cellular component assembly involved in morphogenesis","12/676","142/28905",0.0845070422535211,3.61342611884324,4.83105391310991,0.000133066582491098,0.00312779582360943,0.00244429997681739,"140781/59011/21957/12372/17996/12335/109272/228003/11459/320502/237625/245884",12
"GO:0002548","monocyte chemotaxis","8/676","65/28905",0.123076923076923,5.262630860264,5.32404049976092,0.000133929938583852,0.003130886760993,0.00244671547277719,"20296/20307/13035/20306/15945/20302/66166/240873",8
"GO:0032945","negative regulation of mononuclear cell proliferation","11/676","122/28905",0.0901639344262295,3.85530846832865,4.89068278871948,0.000141600067952004,0.0032922015798841,0.00257277926667944,"18782/14130/11846/14990/12578/14728/93695/15930/15043/18784/54698",11
"GO:1903532","positive regulation of secretion by cell","22/676","389/28905",0.0565552699228792,2.41823975905447,4.35797494729647,0.000144422837260046,0.00331515864036111,0.00259071967761297,"14125/14652/14126/83433/16000/170639/239556/78896/20526/233081/11542/245049/13447/68891/20750/20617/18167/27062/14161/12803/237625/13489",22
"GO:0050482","arachidonic acid secretion","6/676","35/28905",0.171428571428571,7.33009298393914,5.79862862511676,0.000145687195976598,0.00331515864036111,0.00259071967761297,"18782/18778/20608/18784/237625/13489",6
"GO:0060142","regulation of syncytium formation by plasma membrane fusion","6/676","35/28905",0.171428571428571,7.33009298393914,5.79862862511676,0.000145687195976598,0.00331515864036111,0.00259071967761297,"23886/20307/83433/15945/17329/215257",6
"GO:1903963","arachidonate transport","6/676","35/28905",0.171428571428571,7.33009298393914,5.79862862511676,0.000145687195976598,0.00331515864036111,0.00259071967761297,"18782/18778/20608/18784/237625/13489",6
"GO:0050854","regulation of antigen receptor-mediated signaling pathway","8/676","66/28905",0.121212121212121,5.18289402904788,5.26457487504077,0.000149317621434599,0.00337979251056728,0.00264122954985401,"69169/12775/14728/12478/14525/11486/77647/547431",8
"GO:0045921","positive regulation of exocytosis","10/676","103/28905",0.0970873786407767,4.15134715918883,4.95801816217546,0.000153244762253274,0.00343236174303406,0.00268231118719425,"14125/14126/239556/11542/13447/68891/20617/27062/14161/237625",10
"GO:0046635","positive regulation of alpha-beta T cell activation","10/676","103/28905",0.0970873786407767,4.15134715918883,4.95801816217546,0.000153244762253274,0.00343236174303406,0.00268231118719425,"15505/12775/14990/14728/16193/11486/16159/15043/13137/16160",10
"GO:0006937","regulation of muscle contraction","13/676","167/28905",0.0778443113772455,3.32853523721787,4.67000510314517,0.000162391778945741,0.00361829182463479,0.00282761123866049,"140781/17897/21925/11937/21957/11486/12372/11474/20190/12292/18167/110880/74492",13
