"source","name","ngenes","pvalue_adjust"
"M3","GOCC_CYTOSOLIC_SMALL_RIBOSOMAL_SUBUNIT",41,0.0153462434062937
"M5","GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",14,0.0164702145157394
"M3","GOBP_NEGATIVE_REGULATION_OF_NEUROINFLAMMATORY_RESPONSE",14,0.0164702145157394
"M5","GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS",95,0.0175823606781696
"M3","GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS",95,0.0175823606781696
"M2","REACTOME_COLLAGEN_DEGRADATION",46,0.00775976033438315
"M8","TABULA_MURIS_SENIS_LUNG_INTERMEDIATE_MONOCYTE_AGEING",352,0.00122018978354134
"M8","TABULA_MURIS_SENIS_LUNG_FIBROBLAST_OF_LUNG_AGEING",195,0.00122018978354134
"M8","TABULA_MURIS_SENIS_MARROW_HEMATOPOIETIC_STEM_CELL_AGEING",605,0.00125933783645112
"M2","REACTOME_ECM_PROTEOGLYCANS",45,0.00829586657681342
"M5","GOBP_ORGANIC_ACID_TRANSPORT",325,0.0198270178668409
"M3","GOBP_ORGANIC_ACID_TRANSPORT",325,0.0198270178668409
"M5","GOBP_BEHAVIOR",718,0.0204932019611722
"M3","GOBP_BEHAVIOR",718,0.0204932019611722
"M5","GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",262,0.0204932019611722
"M3","GOMF_SECONDARY_ACTIVE_TRANSMEMBRANE_TRANSPORTER_ACTIVITY",262,0.0204932019611722
"M5","GOCC_PRERIBOSOME",98,0.0204932019611722
"M3","GOCC_PRERIBOSOME",98,0.0204932019611722
"M2","MEISSNER_NPC_HCP_WITH_H3K27ME3",62,0.00975817647876979
"M5","GOMF_MRNA_BINDING",295,0.022595925517665
"M3","GOMF_MRNA_BINDING",295,0.022595925517665
"M8","TABULA_MURIS_SENIS_TRACHEA_ENDOTHELIAL_CELL_AGEING",184,0.0014955525232434
"M2","REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT",211,0.00975817647876979
"M2","REACTOME_INNATE_IMMUNE_SYSTEM",817,0.00977605047062116
"M2","NABA_ECM_GLYCOPROTEINS",181,0.0100853852893084
"M2","REACTOME_CELLULAR_RESPONSE_TO_HEAT_STRESS",63,0.0100853852893084
"MH","HALLMARK_ALLOGRAFT_REJECTION",175,0.017509772101815
"M5","GOBP_CELL_ADHESION",1341,0.0252707362621142
"M3","GOBP_CELL_ADHESION",1341,0.0252707362621142
"M5","GOMF_MONOOXYGENASE_ACTIVITY",115,0.0263107979410814
"M3","GOMF_MONOOXYGENASE_ACTIVITY",115,0.0263107979410814
"M8","TABULA_MURIS_SENIS_PANCREAS_PANCREATIC_DUCTAL_CELL_AGEING",254,0.00175811413999704
"M5","GOMF_IMMUNE_RECEPTOR_ACTIVITY",126,0.027805674570169
"M3","GOMF_IMMUNE_RECEPTOR_ACTIVITY",126,0.027805674570169
"M2","REACTOME_REGULATION_OF_HSF1_MEDIATED_HEAT_SHOCK_RESPONSE",47,0.0116025898825759
"M5","GOBP_ORGANIC_ANION_TRANSPORT",390,0.0279517531573573
"M3","GOBP_ORGANIC_ANION_TRANSPORT",390,0.0279517531573573
"M2","ICHIBA_GRAFT_VERSUS_HOST_DISEASE_35D_UP",139,0.0116606198498024
"M8","TABULA_MURIS_SENIS_KIDNEY_KIDNEY_COLLECTING_DUCT_PRINCIPAL_CELL_AGEING",331,0.00189253817765807
"M5","GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",48,0.0285995777975863
"M3","GOBP_PHENOL_CONTAINING_COMPOUND_BIOSYNTHETIC_PROCESS",48,0.0285995777975863
"M5","GOBP_SECONDARY_METABOLIC_PROCESS",54,0.0291958242704197
"M3","GOBP_SECONDARY_METABOLIC_PROCESS",54,0.0291958242704197
"M8","DESCARTES_ORGANOGENESIS_MELANOCYTES",65,0.00196005042677013
"M5","GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_ACTIVITY",20,0.0299380025433698
"M3","GOMF_G_PROTEIN_COUPLED_SEROTONIN_RECEPTOR_ACTIVITY",20,0.0299380025433698
"M2","REACTOME_KERATINIZATION",72,0.0126547681914237
"M5","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES",192,0.0351139206850731
"M3","GOBP_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES",192,0.0351139206850731
"M5","GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",47,0.0367896374538192
"M3","GOBP_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",47,0.0367896374538192
"M5","GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER",30,0.040161560088426
"M3","GOBP_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY_COUPLED_TO_CYCLIC_NUCLEOTIDE_SECOND_MESSENGER",30,0.040161560088426
"M5","GOMF_HSP90_PROTEIN_BINDING",42,0.0409774228334198
"M3","GOMF_HSP90_PROTEIN_BINDING",42,0.0409774228334198
"M2","WAGSCHAL_EHMT2_TARGETS_UP",18,0.0182309053059384
"M5","GOCC_ORGANELLAR_RIBOSOME",78,0.0454669382371186
"M3","GOCC_ORGANELLAR_RIBOSOME",78,0.0454669382371186
"M5","GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS",62,0.0455075573368442
"M3","GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS",62,0.0455075573368442
"M5","GOMF_CELL_ADHESION_MOLECULE_BINDING",283,0.0474266424584339
"M3","GOMF_CELL_ADHESION_MOLECULE_BINDING",283,0.0474266424584339
"M5","GOBP_COLLAGEN_CATABOLIC_PROCESS",38,0.0479028219002307
"M3","GOBP_COLLAGEN_CATABOLIC_PROCESS",38,0.0479028219002307
"M8","TABULA_MURIS_SENIS_HEART_AND_AORTA_CARDIOMYOCYTE_AGEING",97,0.00345510216755002
"M5","GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",27,0.04961036393979
"M3","GOBP_POSITIVE_REGULATION_OF_ACUTE_INFLAMMATORY_RESPONSE",27,0.04961036393979
"M5","GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",35,0.0496970966476319
"M3","GOBP_NEGATIVE_REGULATION_OF_NOTCH_SIGNALING_PATHWAY",35,0.0496970966476319
"M2","REACTOME_HSF1_DEPENDENT_TRANSACTIVATION",20,0.0253630647268479
"M8","TABULA_MURIS_SENIS_SPLEEN_NK_CELL_AGEING",87,0.00484188695290534
"M2","MIKKELSEN_MEF_ICP_WITH_H3K27ME3",180,0.0317903374296635
"M2","CHEN_ETV5_TARGETS_SERTOLI",27,0.0321993086320469
"M2","REACTOME_GENE_EXPRESSION_TRANSCRIPTION",894,0.0336563145022311
"M8","TABULA_MURIS_SENIS_GONADAL_ADIPOSE_TISSUE_MESENCHYMAL_STEM_CELL_OF_ADIPOSE_AGEING",617,0.00575117141034209
"M2","BROWN_MYELOID_CELL_DEVELOPMENT_UP",169,0.0381693180832999
"MH","HALLMARK_MYC_TARGETS_V1",170,0.0308632542830162
"M2","MARKEY_RB1_ACUTE_LOF_DN",224,0.0461331053718421
"MH","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION",185,0.0308632542830162
"M8","TABULA_MURIS_SENIS_LIVER_NK_CELL_AGEING",250,0.00873245545675845
"M8","TABULA_MURIS_SENIS_SPLEEN_MATURE_NK_T_CELL_AGEING",118,0.00968617209463509
"M8","TABULA_MURIS_SENIS_MARROW_LATE_PRO_B_CELL_AGEING",223,0.0101176378597603
"M8","TABULA_MURIS_SENIS_AORTA_AORTIC_ENDOTHELIAL_CELL_AGEING",278,0.010884199165331
"M8","TABULA_MURIS_SENIS_KIDNEY_KIDNEY_DISTAL_CONVOLUTED_TUBULE_EPITHELIAL_CELL_AGEING",101,0.0144964326896895
"M8","DESCARTES_ORGANOGENESIS_EPENDYMAL_CELL",267,0.0200888038491623
"M8","TABULA_MURIS_SENIS_TONGUE_BASAL_CELL_OF_EPIDERMIS_AGEING",130,0.0200888038491623
"M8","TABULA_MURIS_SENIS_BRAIN_NON_MYELOID_ASTROCYTE_AGEING",410,0.0200888038491623
"M8","ZHANG_UTERUS_C2_REGENERATIVE_UP",85,0.0227208616477211
"M8","TABULA_MURIS_SENIS_KIDNEY_FIBROBLAST_AGEING",36,0.0240080974102383
"M8","TABULA_MURIS_SENIS_LIMB_MUSCLE_B_CELL_AGEING",200,0.0305930789041445
"M8","ZHANG_UTERUS_C0_SECRETORY_STROMAL3_NPPC_HIGH_CELL",336,0.0411898037298104
