"source","name","ngenes","pvalue_adjust"
"M3","GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS",239,0.0307837235481614
"M5","GOBP_SPERM_MOTILITY",166,0.0307837235481614
"M3","GOBP_SPERM_MOTILITY",166,0.0307837235481614
"M5","GOCC_RESPIRASOME",85,0.0307837235481614
"M3","GOCC_RESPIRASOME",85,0.0307837235481614
"M5","GOBP_ACUTE_PHASE_RESPONSE",38,0.0307837235481614
"M3","GOBP_ACUTE_PHASE_RESPONSE",38,0.0307837235481614
"M5","GOCC_PROTEIN_FOLDING_CHAPERONE_COMPLEX",35,0.0308860878438205
"M3","GOCC_PROTEIN_FOLDING_CHAPERONE_COMPLEX",35,0.0308860878438205
"M8","TABULA_MURIS_SENIS_PANCREAS_PANCREATIC_DUCTAL_CELL_AGEING",245,0.00252446595543942
"M5","GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY",22,0.0310335197990352
"M3","GOMF_VOLTAGE_GATED_SODIUM_CHANNEL_ACTIVITY",22,0.0310335197990352
"M2","REACTOME_ACETYLCHOLINE_BINDING_AND_DOWNSTREAM_EVENTS",13,0.0153951924556644
"M5","GOMF_SYMPORTER_ACTIVITY",133,0.0333327000916352
"M3","GOMF_SYMPORTER_ACTIVITY",133,0.0333327000916352
"M8","TABULA_MURIS_SENIS_BLADDER_BLADDER_UROTHELIAL_CELL_AGEING",142,0.00269367523634562
"M8","TABULA_MURIS_SENIS_BLADDER_BLADDER_CELL_AGEING",281,0.00286277806270107
"M2","YAO_TEMPORAL_RESPONSE_TO_PROGESTERONE_CLUSTER_10",59,0.0190553193005907
"M5","GOMF_NEUROPEPTIDE_BINDING",32,0.0394864510598188
"M3","GOMF_NEUROPEPTIDE_BINDING",32,0.0394864510598188
"M5","GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY",169,0.0394864510598188
"M3","GOMF_ENDOPEPTIDASE_REGULATOR_ACTIVITY",169,0.0394864510598188
"M5","GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX",298,0.0396045667343569
"M3","GOCC_MONOATOMIC_ION_CHANNEL_COMPLEX",298,0.0396045667343569
"M5","GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY",36,0.0396045667343569
"M3","GOMF_NEUROPEPTIDE_RECEPTOR_ACTIVITY",36,0.0396045667343569
"M5","GOBP_ORGANIC_ACID_TRANSPORT",321,0.0404649805005508
"M3","GOBP_ORGANIC_ACID_TRANSPORT",321,0.0404649805005508
"M5","GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY",50,0.0478160216259073
"M3","GOMF_TRANSMITTER_GATED_CHANNEL_ACTIVITY",50,0.0478160216259073
"M2","REACTOME_ASPIRIN_ADME",24,0.0244459613491078
"M5","GOCC_CONNEXIN_COMPLEX",18,0.0494903032812819
"M3","GOCC_CONNEXIN_COMPLEX",18,0.0494903032812819
"M2","MIKKELSEN_NPC_HCP_WITH_H3K27ME3",310,0.0295807325545117
"M2","SWEET_LUNG_CANCER_KRAS_UP",436,0.0374817071982035
"M2","REACTOME_NEURONAL_SYSTEM",300,0.037500361567667
"M2","GRAESSMANN_RESPONSE_TO_MC_AND_DOXORUBICIN_DN",644,0.0382000435127158
"M8","TABULA_MURIS_SENIS_LIVER_ENDOTHELIAL_CELL_OF_HEPATIC_SINUSOID_AGEING",351,0.00680190102706384
"M2","REACTOME_SIGNALING_BY_THE_B_CELL_RECEPTOR_BCR",114,0.0403676077509875
"M8","TABULA_MURIS_SENIS_PANCREAS_ENDOTHELIAL_CELL_AGEING",258,0.00808105494000467
"M2","NABA_ECM_GLYCOPROTEINS",177,0.0483791314413324
"M8","TABULA_MURIS_SENIS_KIDNEY_KIDNEY_COLLECTING_DUCT_PRINCIPAL_CELL_AGEING",341,0.00944660480283639
"M8","DESCARTES_ORGANOGENESIS_MELANOCYTES",61,0.0196440488361223
"M8","TABULA_MURIS_SENIS_PANCREAS_PANCREATIC_DELTA_CELL_AGEING",168,0.0196440488361223
"M8","TABULA_MURIS_SENIS_LUNG_FIBROBLAST_OF_LUNG_AGEING",178,0.0208927528602567
"M8","TABULA_MURIS_SENIS_KIDNEY_KIDNEY_DISTAL_CONVOLUTED_TUBULE_EPITHELIAL_CELL_AGEING",101,0.0253342082871287
"M8","TABULA_MURIS_SENIS_MARROW_GRANULOCYTE_MONOCYTE_PROGENITOR_CELL_AGEING",151,0.0311143982509285
"M8","ZHANG_UTERUS_C2_SECRETORY_STROMAL3_RAMP3_HIGH_CELL",231,0.0369642098473716
"M8","ZHANG_UTERUS_C5_MACROPHAGE",154,0.0430051764943639
"M8","DESCARTES_ORGANOGENESIS_ENDOTHELIAL_CELLS",257,0.0450329228660231
"M8","TABULA_MURIS_SENIS_SPLEEN_GRANULOCYTE_AGEING",197,0.0450639062770258
"M8","TABULA_MURIS_SENIS_BRAIN_NON_MYELOID_ASTROCYTE_AGEING",396,0.0479657845193663
