"source","name","ngenes","pvalue_adjust"
"M2","BIOCARTA_CLASSIC_PATHWAY",11,0.0184038024960331
"M2","GOLDRATH_ANTIGEN_RESPONSE",346,0.0194938771399319
"M8","DESCARTES_ORGANOGENESIS_MELANOCYTES",64,0.0180796875285101
"M2","CLASPER_LYMPHATIC_VESSELS_DURING_METASTASIS_DN",30,0.0273711044605368
"M8","TABULA_MURIS_SENIS_LUNG_NK_CELL_AGEING",63,0.0180796875285101
"M2","REACTOME_HEMOSTASIS",513,0.0305250612977273
"M2","REACTOME_SIGNALING_BY_GPCR",528,0.0324697412341657
"M2","KHETCHOUMIAN_TRIM24_TARGETS_UP",44,0.0348089074978449
"M2","BIOCARTA_INTRINSIC_PATHWAY",22,0.0352710276165697
"M2","REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING",142,0.0358391612008759
"M2","KATSANOU_ELAVL1_TARGETS_UP",178,0.0394286212667199
"M2","JECHLINGER_EPITHELIAL_TO_MESENCHYMAL_TRANSITION_UP",66,0.0394286212667199
"M8","DESCARTES_ORGANOGENESIS_INHIBITORY_INTERNEURONS",25,0.0259732790751201
"M2","CHEN_ETV5_TARGETS_SERTOLI",26,0.0409193880350541
"M2","HESS_TARGETS_OF_HOXA9_AND_MEIS1_DN",83,0.0414805282774916
"M2","WP_GPCRS_NONODORANT",223,0.0431001327055016
"M8","TABULA_MURIS_SENIS_MARROW_GRANULOCYTOPOIETIC_CELL_AGEING",97,0.0268077326352359
"M2","SAUL_SEN_MAYO",109,0.0450377042661416
"M2","WP_OSTEOCLAST_SIGNALING",12,0.0496280359097024
"M8","ZHANG_UTERUS_C10_STROMAL2_RETNLG_HIGH_CELL",36,0.047424980341862
